;data;IBOVESPA fechamento diário;dia;mês;ano;variação
1212;20/04/2018;85550;20;04;2018;-0,0006191371797716894
1213;19/04/2018;85824;19;04;2018;0,003202805376972595
1214;18/04/2018;85776;18;04;2018;-0,0005592841163311046
1215;17/04/2018;84086;17;04;2018;-0,019702480880432804
1216;16/04/2018;82862;16;04;2018;-0,014556525462027015
1217;13/04/2018;84334;13;04;2018;0,017764475875552188
1218;12/04/2018;85444;12;04;2018;0,013161951288922724
1219;11/04/2018;85246;11;04;2018;-0,0023173072421702745
1220;10/04/2018;84510;10;04;2018;-0,008633836191727418
1221;09/04/2018;83307;09;04;2018;-0,014235001774937861
1222;06/04/2018;84820;06;04;2018;0,01816173910955854
1223;05/04/2018;85210;05;04;2018;0,004597972176373588
1224;04/04/2018;84360;04;04;2018;-0,009975355005281017
1225;03/04/2018;84623;03;04;2018;0,0031175912754859425
1226;02/04/2018;84666;02;04;2018;0,00050813608593403
1227;29/03/2018;85366;29;03;2018;0,008267781636075888
1228;28/03/2018;83874;28;03;2018;-0,017477684323969678
1229;27/03/2018;83808;27;03;2018;-0,0007868946276557987
1230;26/03/2018;85088;26;03;2018;0,015273004963726633
1231;23/03/2018;84377;23;03;2018;-0,008356054907860067
1232;22/03/2018;84768;22;03;2018;0,0046339642319590535
1233;21/03/2018;84977;21;03;2018;0,0024655530388826286
1234;20/03/2018;84164;20;03;2018;-0,009567294679736826
1235;19/03/2018;83913;19;03;2018;-0,002982272705669864
1236;16/03/2018;84886;16;03;2018;0,01159534279551444
1237;15/03/2018;84928;15;03;2018;0,0004947812360105441
1238;14/03/2018;86051;14;03;2018;0,01322296533534284
1239;13/03/2018;86384;13;03;2018;0,0038697981429616224
1240;12/03/2018;86900;12;03;2018;0,005973328394146993
1241;09/03/2018;86371;09;03;2018;-0,006087456846950556
1242;08/03/2018;84985;08;03;2018;-0,016047052830232333
1243;07/03/2018;85484;07;03;2018;0,0058716244043066634
1244;06/03/2018;85653;06;03;2018;0,0019769781479574977
1245;05/03/2018;86023;05;03;2018;0,004319755291700256
1246;02/03/2018;85761;02;03;2018;-0,00304569708101321
1247;01/03/2018;85378;01;03;2018;-0,004465899418150454
1248;28/02/2018;85354;28;02;2018;-0,0002811028602216492
1249;27/02/2018;86935;27;02;2018;0,018522857745389754
1250;26/02/2018;87653;26;02;2018;0,008259044113418046
1251;23/02/2018;87293;23;02;2018;-0,004107104149316032
1252;22/02/2018;86686;22;02;2018;-0,006953593071609365
1253;21/02/2018;86052;21;02;2018;-0,007313753085850028
1254;20/02/2018;85804;20;02;2018;-0,002881978338678981
1255;19/02/2018;84793;19;02;2018;-0,011782667474709796
1256;16/02/2018;84525;16;02;2018;-0,003160638260233717
1257;15/02/2018;84291;15;02;2018;-0,0027684117125110763
1258;14/02/2018;83543;14;02;2018;-0,00887401976486224
1259;09/02/2018;80899;09;02;2018;-0,0316483726943011
1260;08/02/2018;81533;08;02;2018;0,007836932471353197
1261;07/02/2018;82767;07;02;2018;0,015134976021978774
1262;06/02/2018;83894;06;02;2018;0,013616537992194866
1263;05/02/2018;81861;05;02;2018;-0,0242329606408086
1264;02/02/2018;84041;02;02;2018;0,026630507812022808
1265;01/02/2018;85495;01;02;2018;0,01730107923513513
1266;31/01/2018;84913;31;01;2018;-0,006807415638341419
1267;30/01/2018;84482;30;01;2018;-0,005075783448941884
1268;29/01/2018;84698;29;01;2018;0,002556757652517616
1269;26/01/2018;85531;26;01;2018;0,009834942973860006
1270;24/01/2018;83680;24;01;2018;-0,02164127626240775
1271;23/01/2018;80678;23;01;2018;-0,0358747609942639
1272;22/01/2018;81675;22;01;2018;0,012357767916904239
1273;19/01/2018;81220;19;01;2018;-0,005570860116314691
1274;18/01/2018;80963;18;01;2018;-0,003164245259788201
1275;17/01/2018;81189;17;01;2018;0,0027913985400738195
1276;16/01/2018;79832;16;01;2018;-0,016714086883691137
1277;15/01/2018;79752;15;01;2018;-0,0010021044192805029
1278;12/01/2018;79349;12;01;2018;-0,0050531648109137794
1279;11/01/2018;79365;11;01;2018;0,00020164085243679075
1280;10/01/2018;78201;10;01;2018;-0,014666414666414718
1281;09/01/2018;78864;09;01;2018;0,00847815245329353
1282;08/01/2018;79379;08;01;2018;0,006530229255427011
1283;05/01/2018;79071;05;01;2018;-0,003880119427052464
1284;04/01/2018;78647;04;01;2018;-0,005362269352860105
1285;03/01/2018;77995;03;01;2018;-0,008290208145256606
1286;02/01/2018;77891;02;01;2018;-0,0013334188088980348
1287;28/12/2017;76402;28;12;2017;-0,01911645761384495
1288;27/12/2017;76073;27;12;2017;-0,004306169995549891
1289;26/12/2017;75708;26;12;2017;-0,004798022951638559
1290;22/12/2017;75187;22;12;2017;-0,006881703386696247
1291;21/12/2017;75133;21;12;2017;-0,0007182092648995164
1292;20/12/2017;73367;20;12;2017;-0,023504984494163716
1293;19/12/2017;72680;19;12;2017;-0,009363882944648183
1294;18/12/2017;73115;18;12;2017;0,005985140341221884
1295;15/12/2017;72608;15;12;2017;-0,006934281611160498
1296;14/12/2017;72429;14;12;2017;-0,002465293080652242
1297;13/12/2017;72914;13;12;2017;0,006696212842921989
1298;12/12/2017;73814;12;12;2017;0,012343308555284205
1299;11/12/2017;72800;11;12;2017;-0,013737231419513884
1300;08/12/2017;72732;08;12;2017;-0,0009340659340659752
1301;07/12/2017;72487;07;12;2017;-0,0033685310454820705
1302;06/12/2017;73268;06;12;2017;0,010774345744754221
1303;05/12/2017;72546;05;12;2017;-0,009854233771905863
1304;04/12/2017;73090;04;12;2017;0,007498690486036352
1305;01/12/2017;72264;01;12;2017;-0,011301135586263555
1306;30/11/2017;71971;30;11;2017;-0,004054577659692193
1307;29/11/2017;72700;29;11;2017;0,010129079768240068
1308;28/11/2017;74140;28;11;2017;0,01980742778541944
1309;27/11/2017;74059;27;11;2017;-0,0010925276503911396
1310;24/11/2017;74157;24;11;2017;0,0013232692852995775
1311;23/11/2017;74487;23;11;2017;0,004450018204619877
1312;22/11/2017;74519;22;11;2017;0,00042960516600221155
1313;21/11/2017;74595;21;11;2017;0,0010198741260618593
1314;17/11/2017;73437;17;11;2017;-0,015523828674844142
1315;16/11/2017;72512;16;11;2017;-0,012595830439696587
1316;14/11/2017;70827;14;11;2017;-0,023237533097969942
1317;13/11/2017;72475;13;11;2017;0,02326796278255472
1318;10/11/2017;72166;10;11;2017;-0,004263539151431517
1319;09/11/2017;72931;09;11;2017;0,010600559820413968
1320;08/11/2017;74363;08;11;2017;0,01963499746335584
1321;07/11/2017;72415;07;11;2017;-0,026195823191641043
1322;06/11/2017;74311;06;11;2017;0,02618242076917765
1323;03/11/2017;73915;03;11;2017;-0,005328955336356689
1324;01/11/2017;73824;01;11;2017;-0,0012311438814854858
1325;31/10/2017;74308;31;10;2017;0,0065561335067185755
1326;30/10/2017;74800;30;10;2017;0,006621090595898105
1327;27/10/2017;75976;27;10;2017;0,01572192513368975
1328;26/10/2017;75896;26;10;2017;-0,0010529640939244134
1329;25/10/2017;76671;25;10;2017;0,010211341836196874
1330;24/10/2017;76350;24;10;2017;-0,004186719881050238
1331;23/10/2017;75413;23;10;2017;-0,012272429600523882
1332;20/10/2017;76391;20;10;2017;0,012968586318008901
1333;19/10/2017;76283;19;10;2017;-0,0014137791101045405
1334;18/10/2017;76591;18;10;2017;0,004037596843333269
1335;17/10/2017;76201;17;10;2017;-0,0050919820866681675
1336;16/10/2017;76892;16;10;2017;0,009068122465584416
1337;13/10/2017;76990;13;10;2017;0,0012745149040211956
1338;11/10/2017;76660;11;10;2017;-0,00428627094427847
1339;10/10/2017;76897;10;10;2017;0,00309157318027653
1340;09/10/2017;75727;09;10;2017;-0,015215157938541113
1341;06/10/2017;76055;06;10;2017;0,0043313481321061165
1342;05/10/2017;76618;05;10;2017;0,007402537637236195
1343;04/10/2017;76591;04;10;2017;-0,0003523976089169212
1344;03/10/2017;76763;03;10;2017;0,0022456946638638176
1345;02/10/2017;74360;02;10;2017;-0,03130414392350478
1346;29/09/2017;74294;29;09;2017;-0,0008875739644970126
1347;28/09/2017;73567;28;09;2017;-0,009785447007833792
1348;27/09/2017;73797;27;09;2017;0,0031264017834082836
1349;26/09/2017;74319;26;09;2017;0,007073458270661304
1350;25/09/2017;74443;25;09;2017;0,001668483160430112
1351;22/09/2017;75390;22;09;2017;0,01272114235052313
1352;21/09/2017;75604;21;09;2017;0,002838572755007318
1353;20/09/2017;76004;20;09;2017;0,005290725358446657
1354;19/09/2017;75974;19;09;2017;-0,0003947160675753514
1355;18/09/2017;75990;18;09;2017;0,0002105983625977359
1356;15/09/2017;75757;15;09;2017;-0,0030661929201211136
1357;14/09/2017;74657;14;09;2017;-0,014520110352838733
1358;13/09/2017;74788;13;09;2017;0,0017546914555901516
1359;12/09/2017;74539;12;09;2017;-0,0033294111354762457
1360;11/09/2017;74319;11;09;2017;-0,0029514750667435363
1361;08/09/2017;73079;08;09;2017;-0,016684831604300343
1362;06/09/2017;73412;06;09;2017;0,004556712598694501
1363;05/09/2017;72151;05;09;2017;-0,017177028278755557
1364;04/09/2017;72129;04;09;2017;-0,0003049160787792493
1365;01/09/2017;71923;01;09;2017;-0,0028559941216431683
1366;31/08/2017;70835;31;08;2017;-0,015127288906191305
1367;30/08/2017;70886;30;08;2017;0,0007199830592221623
1368;29/08/2017;71330;29;08;2017;0,006263578139547921
1369;28/08/2017;71017;28;08;2017;-0,004388055516612921
1370;25/08/2017;71074;25;08;2017;0,0008026247236576634
1371;24/08/2017;71133;24;08;2017;0,0008301207192502602
1372;23/08/2017;70478;23;08;2017;-0,009208103130755041
1373;22/08/2017;70011;22;08;2017;-0,006626181219671401
1374;21/08/2017;68635;21;08;2017;-0,01965405436288581
1375;18/08/2017;68715;18;08;2017;0,001165586071246505
1376;17/08/2017;67977;17;08;2017;-0,010740013097576995
1377;16/08/2017;68594;16;08;2017;0,009076599438045285
1378;15/08/2017;68355;15;08;2017;-0,00348426976120364
1379;14/08/2017;68285;14;08;2017;-0,0010240655401945187
1380;11/08/2017;67359;11;08;2017;-0,01356081130555764
1381;10/08/2017;66992;10;08;2017;-0,005448418177229519
1382;09/08/2017;67671;09;08;2017;0,010135538571769853
1383;08/08/2017;67899;08;08;2017;0,0033692423637894375
1384;07/08/2017;67940;07;08;2017;0,0006038380535795529
1385;04/08/2017;66898;04;08;2017;-0,015337062113629618
1386;03/08/2017;66777;03;08;2017;-0,0018087237286615876
1387;02/08/2017;67136;02;08;2017;0,005376102550279205
1388;01/08/2017;66516;01;08;2017;-0,009234985700667275
1389;31/07/2017;65920;31;07;2017;-0,008960250165373718
1390;28/07/2017;65497;28;07;2017;-0,006416868932038855
1391;27/07/2017;65277;27;07;2017;-0,0033589324701894796
1392;26/07/2017;65011;26;07;2017;-0,004074942169523754
1393;25/07/2017;65668;25;07;2017;0,010105982064573693
1394;24/07/2017;65100;24;07;2017;-0,008649570567095033
1395;21/07/2017;64684;21;07;2017;-0,006390168970814125
1396;20/07/2017;64938;20;07;2017;0,003926782511904037
1397;19/07/2017;65180;19;07;2017;0,0037266315562536345
1398;18/07/2017;65338;18;07;2017;0,0024240564590365388
1399;17/07/2017;65212;17;07;2017;-0,001928433683308306
1400;14/07/2017;65436;14;07;2017;0,003434950622584809
1401;13/07/2017;65178;13;07;2017;-0,003942783788740134
1402;12/07/2017;64836;12;07;2017;-0,0052471692902512634
1403;11/07/2017;63832;11;07;2017;-0,01548522425812815
1404;10/07/2017;63025;10;07;2017;-0,012642561724526935
1405;07/07/2017;62322;07;07;2017;-0,011154303847679459
1406;06/07/2017;62470;06;07;2017;0,0023747633259523226
1407;05/07/2017;63154;05;07;2017;0,010949255642708433
1408;04/07/2017;63232;04;07;2017;0,00123507616302998
1409;03/07/2017;63280;03;07;2017;0,0007591093117409464
1410;30/06/2017;62900;30;06;2017;-0,006005056890012628
1411;29/06/2017;62239;29;06;2017;-0,010508744038155826
1412;28/06/2017;62018;28;06;2017;-0,0035508282588088136
1413;27/06/2017;61675;27;06;2017;-0,005530652391241286
1414;26/06/2017;62188;26;06;2017;0,008317794892582109
1415;23/06/2017;61087;23;06;2017;-0,017704380266289288
1416;22/06/2017;61272;22;06;2017;0,0030284675953966556
1417;21/06/2017;60762;21;06;2017;-0,00832354093223664
1418;20/06/2017;60766;20;06;2017;6,583061782028388e-05
1419;19/06/2017;62014;19;06;2017;0,020537800743837042
1420;16/06/2017;61626;16;06;2017;-0,006256651723804296
1421;14/06/2017;61923;14;06;2017;0,004819394411449629
1422;13/06/2017;61829;13;06;2017;-0,0015180143080922859
1423;12/06/2017;61700;12;06;2017;-0,0020863995859548012
1424;09/06/2017;62211;09;06;2017;0,00828200972447335
1425;08/06/2017;62756;08;06;2017;0,008760508591728167
1426;07/06/2017;63171;07;06;2017;0,00661291350627824
1427;06/06/2017;62955;06;06;2017;-0,003419290497221783
1428;05/06/2017;62450;05;06;2017;-0,008021602732110278
1429;02/06/2017;62511;02;06;2017;0,0009767814251400164
1430;01/06/2017;62289;01;06;2017;-0,0035513749580073917
1431;31/05/2017;62711;31;05;2017;0,006774871967763163
1432;30/05/2017;63962;30;05;2017;0,019948653346302914
1433;29/05/2017;63761;29;05;2017;-0,0031424908539445795
1434;26/05/2017;64085;26;05;2017;0,005081476137450691
1435;25/05/2017;63227;25;05;2017;-0,013388468440352685
1436;24/05/2017;63257;24;05;2017;0,0004744808388821298
1437;23/05/2017;62662;23;05;2017;-0,009406073636119339
1438;22/05/2017;61673;22;05;2017;-0,015783090230123475
1439;19/05/2017;62639;19;05;2017;0,015663256206119414
1440;18/05/2017;61597;18;05;2017;-0,016635003751656274
1441;17/05/2017;67540;17;05;2017;0,09648197152458726
1442;16/05/2017;68684;16;05;2017;0,01693811074918572
1443;15/05/2017;68474;15;05;2017;-0,0030574806359560114
1444;12/05/2017;68222;12;05;2017;-0,0036802289920261355
1445;11/05/2017;67538;11;05;2017;-0,010026091290199601
1446;10/05/2017;67350;10;05;2017;-0,0027836181112854685
1447;09/05/2017;66278;09;05;2017;-0,01591685226429107
1448;08/05/2017;65526;08;05;2017;-0,011346148043091198
1449;05/05/2017;65710;05;05;2017;0,002808045661264247
1450;04/05/2017;64863;04;05;2017;-0,012889971085070728
1451;03/05/2017;66094;03;05;2017;0,01897846229745781
1452;02/05/2017;66722;02;05;2017;0,009501618906406106
1453;28/04/2017;65403;28;04;2017;-0,019768592068583057
1454;27/04/2017;64677;27;04;2017;-0,011100408238154169
1455;26/04/2017;64862;26;04;2017;0,002860367673206854
1456;25/04/2017;65148;25;04;2017;0,004409361413462376
1457;24/04/2017;64389;24;04;2017;-0,011650396021366749
1458;20/04/2017;63761;20;04;2017;-0,009753218717482803
1459;19/04/2017;63407;19;04;2017;-0,005551983187214726
1460;18/04/2017;64159;18;04;2017;0,01185988928667192
1461;17/04/2017;64335;17;04;2017;0,0027431849000141284
1462;13/04/2017;62826;13;04;2017;-0,023455350897645166
1463;12/04/2017;63892;12;04;2017;0,016967497532868636
1464;11/04/2017;64360;11;04;2017;0,007324860702435432
1465;10/04/2017;64650;10;04;2017;0,004505904288377938
1466;07/04/2017;64593;07;04;2017;-0,0008816705336427422
1467;06/04/2017;64223;06;04;2017;-0,005728174879630954
1468;05/04/2017;64775;05;04;2017;0,008595051617021898
1469;04/04/2017;65769;04;04;2017;0,015345426476264024
1470;03/04/2017;65211;03;04;2017;-0,008484240295580037
1471;31/03/2017;64984;31;03;2017;-0,0034810078054315907
1472;30/03/2017;65266;30;03;2017;0,004339529730395197
1473;29/03/2017;65528;29;03;2017;0,004014341310942804
1474;28/03/2017;64640;28;03;2017;-0,013551458918324988
1475;27/03/2017;64308;27;03;2017;-0,0051361386138614185
1476;24/03/2017;63854;24;03;2017;-0,007059774833613197
1477;23/03/2017;63531;23;03;2017;-0,005058414508096631
1478;22/03/2017;63521;22;03;2017;-0,00015740347232062746
1479;21/03/2017;62980;21;03;2017;-0,00851686843720978
1480;20/03/2017;64884;20;03;2017;0,030231819625277767
1481;17/03/2017;64210;17;03;2017;-0,010387768941495623
1482;16/03/2017;65783;16;03;2017;0,024497741784768712
1483;15/03/2017;66235;15;03;2017;0,006871076113889707
1484;14/03/2017;64699;14;03;2017;-0,023190156261795103
1485;13/03/2017;65534;13;03;2017;0,01290591817493314
1486;10/03/2017;64675;10;03;2017;-0,013107699819940755
1487;09/03/2017;64585;09;03;2017;-0,0013915732508696932
1488;08/03/2017;64718;08;03;2017;0,002059301695440219
1489;07/03/2017;65742;07;03;2017;0,01582249142433323
1490;06/03/2017;66341;06;03;2017;0,009111374768032698
1491;03/03/2017;66786;03;03;2017;0,00670776744396373
1492;02/03/2017;65855;02;03;2017;-0,013940047315305626
1493;01/03/2017;66989;01;03;2017;0,017219649229367473
1494;24/02/2017;66662;24;02;2017;-0,004881398438549622
1495;23/02/2017;67461;23;02;2017;0,011985839008730625
1496;22/02/2017;68590;22;02;2017;0,016735595381034862
1497;21/02/2017;69052;21;02;2017;0,006735675754483195
1498;20/02/2017;68533;20;02;2017;-0,007516074842148002
1499;17/02/2017;67748;17;02;2017;-0,011454335867392307
1500;16/02/2017;67814;16;02;2017;0,0009741985003246523
1501;15/02/2017;67976;15;02;2017;0,002388887250420302
1502;14/02/2017;66713;14;02;2017;-0,018580087089561048
1503;13/02/2017;66968;13;02;2017;0,003822343471287404
1504;10/02/2017;66125;10;02;2017;-0,012588101779954619
1505;09/02/2017;64965;09;02;2017;-0,017542533081285394
1506;08/02/2017;64835;08;02;2017;-0,0020010775032709427
1507;07/02/2017;64199;07;02;2017;-0,009809516464872381
1508;06/02/2017;63993;06;02;2017;-0,0032087727223165663
1509;03/02/2017;64954;03;02;2017;0,015017267513634414
1510;02/02/2017;64578;02;02;2017;-0,005788712011577379
1511;01/02/2017;64836;01;02;2017;0,0039951686332806435
1512;31/01/2017;64671;31;01;2017;-0,0025448824727003494
1513;30/01/2017;64302;30;01;2017;-0,005705803219371863
1514;27/01/2017;66034;27;01;2017;0,026935398587913273
1515;26/01/2017;66191;26;01;2017;0,0023775630735680675
1516;24/01/2017;65840;24;01;2017;-0,005302835732954647
1517;23/01/2017;65749;23;01;2017;-0,0013821385176184808
1518;20/01/2017;64521;20;01;2017;-0,018677090145857722
1519;19/01/2017;63951;19;01;2017;-0,008834333007857853
1520;18/01/2017;64150;18;01;2017;0,0031117574392893754
1521;17/01/2017;64354;17;01;2017;0,0031800467653935183
1522;16/01/2017;63831;16;01;2017;-0,008126922957391924
1523;13/01/2017;63652;13;01;2017;-0,0028042800520123867
1524;12/01/2017;63954;12;01;2017;0,0047445484823729345
1525;11/01/2017;62446;11;01;2017;-0,023579447728054537
1526;10/01/2017;62132;10;01;2017;-0,0050283444896390694
1527;09/01/2017;61700;09;01;2017;-0,006952938904268291
1528;06/01/2017;61665;06;01;2017;-0,0005672609400324546
1529;05/01/2017;62071;05;01;2017;0,006583961728695353
1530;04/01/2017;61589;04;01;2017;-0,007765301026244176
1531;03/01/2017;61814;03;01;2017;0,0036532497686274645
1532;02/01/2017;59589;02;01;2017;-0,035995082020254365
1533;29/12/2016;60227;29;12;2016;0,0107066740505799
1534;28/12/2016;59782;28;12;2016;-0,0073887127036047495
1535;27/12/2016;58697;27;12;2016;-0,018149275701716205
1536;26/12/2016;58620;26;12;2016;-0,001311821728538054
1537;23/12/2016;57937;23;12;2016;-0,01165131354486526
1538;22/12/2016;57255;22;12;2016;-0,011771406872982726
1539;21/12/2016;57647;21;12;2016;0,006846563618897905
1540;20/12/2016;57583;20;12;2016;-0,001110205214495119
1541;19/12/2016;57111;19;12;2016;-0,00819686365767669
1542;17/12/2016;57110;17;12;2016;-1,7509761692124926e-05
1543;16/12/2016;58389;16;12;2016;0,022395377341971612
1544;15/12/2016;58396;15;12;2016;0,00011988559488940176
1545;14/12/2016;58212;14;12;2016;-0,003150900746626495
1546;13/12/2016;59281;13;12;2016;0,018363911221054074
1547;12/12/2016;59179;12;12;2016;-0,0017206187479967827
1548;09/12/2016;60501;09;12;2016;0,022339005390425548
1549;08/12/2016;60677;08;12;2016;0,0029090428257383394
1550;07/12/2016;61414;07;12;2016;0,012146282776010597
1551;06/12/2016;61088;06;12;2016;-0,00530823590712215
1552;05/12/2016;59832;05;12;2016;-0,02056050288108957
1553;02/12/2016;60316;02;12;2016;0,008089316753576714
1554;01/12/2016;59507;01;12;2016;-0,013412693149413069
1555;30/11/2016;61906;30;11;2016;0,040314584838758494
1556;29/11/2016;60987;29;11;2016;-0,014845087713630356
1557;28/11/2016;62855;28;11;2016;0,030629478413432443
1558;25/11/2016;61559;25;11;2016;-0,020618884734706855
1559;24/11/2016;61396;24;11;2016;-0,0026478662746308723
1560;23/11/2016;61986;23;11;2016;0,009609746563294053
1561;22/11/2016;61954;22;11;2016;-0,0005162456038459995
1562;21/11/2016;61070;21;11;2016;-0,014268650934564309
1563;18/11/2016;59962;18;11;2016;-0,018143114458817777
1564;17/11/2016;59770;17;11;2016;-0,0032020279510356353
1565;16/11/2016;60759;16;11;2016;0,016546762589928043
1566;14/11/2016;59657;14;11;2016;-0,01813723069833273
1567;11/11/2016;59184;11;11;2016;-0,007928658832995317
1568;10/11/2016;61201;10;11;2016;0,0340801567991349
1569;09/11/2016;63258;09;11;2016;0,033610561918922865
1570;08/11/2016;64158;08;11;2016;0,014227449492554278
1571;07/11/2016;64052;07;11;2016;-0,001652171202344177
1572;04/11/2016;61598;04;11;2016;-0,03831262099544119
1573;03/11/2016;61750;03;11;2016;0,002467612584824197
1574;01/11/2016;63326;01;11;2016;0,025522267206477656
1575;31/10/2016;64925;31;10;2016;0,025250292139089803
1576;28/10/2016;64308;28;10;2016;-0,009503273007316126
1577;27/10/2016;64250;27;10;2016;-0,0009019095602413874
1578;26/10/2016;63826;26;10;2016;-0,006599221789883258
1579;25/10/2016;63866;25;10;2016;0,0006267038510952005
1580;24/10/2016;64060;24;10;2016;0,003037609995929058
1581;21/10/2016;64108;21;10;2016;0,0007492975335623431
1582;20/10/2016;63838;20;10;2016;-0,004211642852686048
1583;19/10/2016;63506;19;10;2016;-0,005200664181208681
1584;18/10/2016;63782;18;10;2016;0,004346046042893681
1585;17/10/2016;62696;17;10;2016;-0,017026747358188876
1586;14/10/2016;61767;14;10;2016;-0,014817532218961316
1587;13/10/2016;61119;13;10;2016;-0,010491038904269279
1588;11/10/2016;61022;11;10;2016;-0,0015870678512410752
1589;10/10/2016;61668;10;10;2016;0,01058634590803309
1590;07/10/2016;61109;07;10;2016;-0,009064668872024395
1591;06/10/2016;60644;06;10;2016;-0,007609353777675909
1592;05/10/2016;60254;05;10;2016;-0,006430974210144491
1593;04/10/2016;59339;04;10;2016;-0,01518571381153122
1594;03/10/2016;59461;03;10;2016;0,0020559834173141667
1595;30/09/2016;58367;30;09;2016;-0,018398614217722487
1596;29/09/2016;58351;29;09;2016;-0,0002741275035550439
1597;28/09/2016;59356;28;09;2016;0,017223355212421465
1598;27/09/2016;58382;27;09;2016;-0,016409461554013127
1599;26/09/2016;58054;26;09;2016;-0,0056181699838991905
1600;23/09/2016;58697;23;09;2016;0,011075894856512836
1601;22/09/2016;58994;22;09;2016;0,005059883810075494
1602;21/09/2016;58394;21;09;2016;-0,010170525816184717
1603;20/09/2016;57736;20;09;2016;-0,011268280987772772
1604;19/09/2016;57350;19;09;2016;-0,006685603436330845
1605;16/09/2016;57080;16;09;2016;-0,00470793374019185
1606;15/09/2016;57909;15;09;2016;0,014523475823405851
1607;14/09/2016;57059;14;09;2016;-0,01467820200659653
1608;13/09/2016;56821;13;09;2016;-0,004171121120243981
1609;12/09/2016;58586;12;09;2016;0,031062459302018564
1610;09/09/2016;58000;09;09;2016;-0,010002389649404253
1611;08/09/2016;60232;08;09;2016;0,03848275862068973
1612;06/09/2016;60129;06;09;2016;-0,0017100544561030606
1613;05/09/2016;59566;05;09;2016;-0,009363202448069985
1614;02/09/2016;59616;02;09;2016;0,0008394050297149125
1615;01/09/2016;58236;01;09;2016;-0,02314814814814814
1616;31/08/2016;57901;31;08;2016;-0,005752455525791622
1617;30/08/2016;58575;30;08;2016;0,011640558884993268
1618;29/08/2016;58610;29;08;2016;0,0005975245411864449
1619;26/08/2016;57716;26;08;2016;-0,015253369732127653
1620;25/08/2016;57722;25;08;2016;0,00010395730819867666
1621;24/08/2016;57718;24;08;2016;-6,929766813346117e-05
1622;23/08/2016;58020;23;08;2016;0,00523233653279731
1623;22/08/2016;57781;22;08;2016;-0,004119269217511157
1624;19/08/2016;59099;19;08;2016;0,022810266350530517
1625;18/08/2016;59166;18;08;2016;0,0011336909253962801
1626;17/08/2016;59324;17;08;2016;0,0026704526248182425
1627;16/08/2016;58855;16;08;2016;-0,00790573798125549
1628;15/08/2016;59146;15;08;2016;0,004944354770197945
1629;12/08/2016;58298;12;08;2016;-0,014337402360261042
1630;11/08/2016;58300;11;08;2016;3,430649421942711e-05
1631;10/08/2016;56920;10;08;2016;-0,023670668953687857
1632;09/08/2016;57689;09;08;2016;0,013510189739985856
1633;08/08/2016;57635;08;08;2016;-0,0009360536670769415
1634;05/08/2016;57661;05;08;2016;0,00045111477400894273
1635;04/08/2016;57594;04;08;2016;-0,0011619638924056375
1636;03/08/2016;57077;03;08;2016;-0,00897662951001843
1637;02/08/2016;56162;02;08;2016;-0,016030975699493633
1638;01/08/2016;56756;01;08;2016;0,01057654641928707
1639;29/07/2016;57308;29;07;2016;0,009725843963633851
1640;28/07/2016;56667;28;07;2016;-0,01118517484469883
1641;27/07/2016;56853;27;07;2016;0,0032823336333316355
1642;26/07/2016;56783;26;07;2016;-0,0012312454927619898
1643;25/07/2016;56873;25;07;2016;0,0015849814204955681
1644;22/07/2016;57002;22;07;2016;0,002268211629419925
1645;21/07/2016;56641;21;07;2016;-0,006333111118908108
1646;20/07/2016;56578;20;07;2016;-0,0011122684980844344
1647;19/07/2016;56698;19;07;2016;0,0021209657464031917
1648;18/07/2016;56484;18;07;2016;-0,003774383576140239
1649;15/07/2016;55578;15;07;2016;-0,016039940514127937
1650;14/07/2016;55481;14;07;2016;-0,0017452949008600616
1651;13/07/2016;54598;13;07;2016;-0,015915358410987568
1652;12/07/2016;54256;12;07;2016;-0,006263965713029784
1653;11/07/2016;53960;11;07;2016;-0,005455617811854885
1654;08/07/2016;53141;08;07;2016;-0,01517790956263898
1655;07/07/2016;52015;07;07;2016;-0,02118891251575994
1656;06/07/2016;51902;06;07;2016;-0,002172450254734226
1657;05/07/2016;51842;05;07;2016;-0,0011560248159994124
1658;04/07/2016;52569;04;07;2016;0,014023378727672453
1659;01/07/2016;52233;01;07;2016;-0,006391599611938581
1660;30/06/2016;51527;30;06;2016;-0,013516359389657895
1661;29/06/2016;51002;29;06;2016;-0,01018883303898932
1662;28/06/2016;50007;28;06;2016;-0,01950903886122113
1663;27/06/2016;49246;27;06;2016;-0,015217869498270198
1664;24/06/2016;50105;24;06;2016;0,01744304105917238
1665;23/06/2016;51560;23;06;2016;0,029039018062069655
1666;22/06/2016;50156;22;06;2016;-0,027230411171450752
1667;21/06/2016;50838;21;06;2016;0,013597575564239683
1668;20/06/2016;50329;20;06;2016;-0,01001219560171529
1669;17/06/2016;49534;17;06;2016;-0,015796061912614956
1670;16/06/2016;49412;16;06;2016;-0,002462954738159606
1671;15/06/2016;48915;15;06;2016;-0,010058285436736036
1672;14/06/2016;48648;14;06;2016;-0,005458448328733545
1673;13/06/2016;49661;13;06;2016;0,0208230554185167
1674;10/06/2016;49422;10;06;2016;-0,004812629628883847
1675;09/06/2016;51118;09;06;2016;0,03431670106430329
1676;08/06/2016;51629;08;06;2016;0,009996478735474712
1677;07/06/2016;50488;07;06;2016;-0,02209998256793666
1678;06/06/2016;50432;06;06;2016;-0,0011091744572967466
1679;03/06/2016;50619;03;06;2016;0,0037079631979695105
